dv_doi,paper_doi
10.7910/DVN/4XI0UG,10.1111/ajps.12339
10.7910/DVN/TR4OUK,10.1111/ajps.12337
10.7910/DVN/KYI9AR,10.1111/ajps.12341
10.7910/DVN/SRPTCV,10.1111/ajps.12344
10.7910/DVN/QO6EMT,10.1111/ajps.12342
10.7910/DVN/WYA1S2,10.1111/ajps.12368
10.7910/DVN/PGGBB4,10.1111/ajps.12437
10.7910/DVN/VJLVYU,10.1111/ajps.12443
10.7910/DVN/STXADQ,10.1111/ajps.12444
10.7910/DVN/O6VHZZ,10.1111/ajps.12448
10.7910/DVN/DZ1NFG,10.1111/ajps.12449
10.7910/DVN/RXXQSQ,10.1111/ajps.12451
10.7910/DVN/6YNZTE,10.1111/ajps.12459
10.7910/DVN/ZUH3UG,10.1111/ajps.12460
10.7910/DVN/PXOT5L,10.1111/ajps.12464
10.7910/DVN/VSVBTP,10.1111/ajps.12469
10.7910/DVN/SKPPLH,10.1111/ajps.12473
10.7910/DVN/NGTWWJ,10.1111/ajps.12478
10.7910/DVN/7ZVSYO,10.1111/ajps.12472
10.7910/DVN/0MXT0H,10.1111/ajps.12512
10.7910/DVN/9SF3TI,10.1111/ajps.12423
10.7910/DVN/SPXP04,10.1111/ajps.12217
10.7910/DVN/SDUGCC,10.1111/ajps.12220
10.7910/DVN/YU84D7,10.1111/ajps.12453
10.7910/DVN/2XP8YF,10.1111/ajps.12263
10.7910/DVN/26943,10.1111/ajps.12161
10.7910/DVN/PLLBQJ,10.1111/ajps.12289
10.7910/DVN/AZTWDW,10.1111/ajps.12006
10.7910/DVN/JCGCT5,10.1111/ajps.12067
10.7910/DVN/E9S0VN,10.1111/ajps.12055
10.7910/DVN/2E2M9Z,10.1111/ajps.12372
10.7910/DVN/JTV6W6,10.1111/ajps.12350
10.7910/DVN/NY6NSO,10.1111/j.1540-5907.2012.00616.x
10.7910/DVN/25582,10.1111/j.1540-5907.2011.00533.x
10.7910/DVN/27191,10.1111/j.1540-5907.2011.00544.x
10.7910/DVN/LP1SQY,10.1111/j.1540-5907.2012.00598.x
10.7910/DVN/0AQGPL,10.1111/j.1540-5907.2012.00601.x
10.7910/DVN/UYGSCI,10.1111/j.1540-5907.2012.00602.x
10.7910/DVN/NMJAFC,10.1111/j.1540-5907.2012.00614.x
10.7910/DVN/GMZM4D,10.1111/j.1540-5907.2012.00621.x
10.7910/DVN/27293,10.1111/j.1540-5907.2011.00561.x
10.7910/DVN/OMESOW,10.1111/j.1540-5907.2012.00619.x
10.7910/DVN/O7DDIN,10.1111/j.1540-5907.2012.00612.x
10.7910/DVN/KCPBUO,10.1111/j.1540-5907.2012.00631.x
10.7910/DVN/NAY8YW,10.1111/ajps.12026
10.7910/DVN/Y82RW8,10.1111/ajps.12496
10.7910/DVN/8JHA2X,10.1111/ajps.12491
10.7910/DVN/WVQ10L,10.1111/ajps.12240
10.7910/DVN/26516,10.1111/ajps.12144
10.7910/DVN/VEPHLS,10.1111/ajps.12327
10.7910/DVN/VT4KJA,10.1111/ajps.12259
10.7910/DVN/1YK9ON,10.1111/ajps.12047
10.7910/DVN/YQYZ6O,10.1111/ajps.12485
10.7910/DVN/28640,10.1111/ajps.12181
10.7910/DVN/UMIBSL,10.1111/ajps.12207
10.7910/DVN/FTFJTV,10.1111/ajps.12432
10.7910/DVN/UEOK3H,10.1111/ajps.12503
10.7910/DVN/DG6BS4,10.1111/ajps.12075
10.7910/DVN/PBQRGQ,10.1111/ajps.12481
10.7910/DVN/ALZVAW,10.1111/ajps.12210
10.7910/DVN/27624,10.1111/ajps.12172
10.7910/DVN/193ZDD,10.1111/ajps.12200
10.7910/DVN/OO8ZCC,10.1111/ajps.12002
10.7910/DVN/T1WGWG,10.1111/ajps.12000
10.7910/DVN/YSS19O,10.1111/ajps.12531
10.7910/DVN/MPQQC0,10.1111/ajps.12318
10.7910/DVN/25423,10.1111/ajps.12135
10.7910/DVN/EBF7XW,10.1111/ajps.12278
10.7910/DVN/OX5CZF,10.1111/ajps.12235
10.7910/DVN/FMJDCD,10.1111/ajps.12291
10.7910/DVN/22976,10.1111/ajps.12084
10.7910/DVN/28582,10.1111/ajps.12180
10.7910/DVN/PGCVDP,10.1111/ajps.12323
10.7910/DVN/WDA163,10.1111/ajps.12001
10.7910/DVN/RW10GZ,10.1111/ajps.12315
10.7910/DVN/VWBP3L,10.1111/ajps.12080
10.7910/DVN/2O7CN0,10.1111/ajps.12119
10.7910/DVN/HWLW0J,10.1111/ajps.12452
10.7910/DVN/1HOVTU,10.1111/ajps.12252
10.7910/DVN/JNEQYJ,10.1111/ajps.12399
10.7910/DVN/YUM3K8,10.1111/ajps.12417
10.7910/DVN/27631,10.1111/ajps.12173
10.7910/DVN/D5DEHM,10.1111/ajps.12351
10.7910/DVN/FHOJ3L,10.1111/ajps.12073
10.7910/DVN/XZ0IZE,10.1111/ajps.12394
10.7910/DVN/29405,10.1111/ajps.12103
10.7910/DVN/EZSJ1S,10.1111/ajps.12357
10.7910/DVN/LUBZFJ,10.1111/ajps.12059
10.7910/DVN/UQLKRY,10.1111/ajps.12062
10.7910/DVN/8KNF3I,10.1111/ajps.12422
10.7910/DVN/UJYLT0,10.1111/ajps.12013
10.7910/DVN/T21M2M,10.1111/ajps.12441
10.7910/DVN/PWRN9K,10.1111/j.1540-5907.2012.00624.x
10.7910/DVN/SRLERE,10.1111/ajps.12022
10.7910/DVN/PZAOO6,10.1111/ajps.12004
10.7910/DVN/ZMG1IQ,10.1111/ajps.12053
10.7910/DVN/9TPNOT,10.1111/ajps.12215
10.7910/DVN/R3KIIF,10.1111/ajps.12088
10.7910/DVN/26638,10.1111/ajps.12151
10.7910/DVN/SSEN5A,10.1111/ajps.12430
10.7910/DVN/BQ9M2U,10.1111/ajps.12530
10.7910/DVN/LNUYXZ,10.1111/ajps.12373
10.7910/DVN/WPVSMH,10.1111/ajps.12413
10.7910/DVN/8GEYKS,10.1111/ajps.12244
10.7910/DVN/7EWDRF,10.1111/ajps.12376
10.7910/DVN/IIYGGX,10.1111/ajps.12250
10.7910/DVN/AMMI3S,10.1111/ajps.12018
10.7910/DVN/OI44UU,10.1111/j.1540-5907.2011.00515.x
10.7910/DVN/YJUIBI,10.1111/ajps.12313
10.7910/DVN/7190MT,10.1111/ajps.12391
10.7910/DVN/YZQTAH,10.1111/ajps.12243
10.7910/DVN/24859,10.1111/ajps.12125
10.7910/DVN/24714,10.1111/ajps.12116
10.7910/DVN/26936,10.1111/ajps.12163
10.7910/DVN/9IKGYY,10.1111/ajps.12380
10.7910/DVN/PGXO5O,10.1111/ajps.12332
10.7910/DVN/HUZNE2,10.1111/ajps.12014
10.7910/DVN/QSXDUN,10.1111/ajps.12314
10.7910/DVN/KL7J6Z,10.1111/ajps.12264
10.7910/DVN/VG3UFZ,10.1111/ajps.12479
10.7910/DVN/LVHIYG,10.1111/ajps.12298
10.7910/DVN/HI1X4O,10.1111/ajps.12355
10.7910/DVN/UQAIZI,10.1111/ajps.12300
10.7910/DVN/XJQALC,10.1111/ajps.12447
10.7910/DVN/6KPFOK,10.1111/ajps.12476
10.7910/DVN/XA5DRD,10.1111/j.1540-5907.2012.00632.x
10.7910/DVN/27672,10.1111/ajps.12177
10.7910/DVN/26586,10.1111/ajps.12150
10.7910/DVN/27113,10.1111/ajps.12159
10.7910/DVN/25505,10.1111/ajps.12138
10.7910/DVN/26714,10.1111/ajps.12164
10.7910/DVN/BLXMCY,10.1111/ajps.12230
10.7910/DVN/MZKJDR,10.1111/ajps.12360
10.7910/DVN/XRJ43D,10.1111/ajps.12340
10.7910/DVN/29911,10.1111/ajps.12205
10.7910/DVN/26584,10.1111/ajps.12153
10.7910/DVN/22892,10.1111/ajps.12087
10.7910/DVN/Y3XHB6,10.1111/ajps.12490
10.7910/DVN/FZI6NO,10.1111/ajps.12280
10.7910/DVN/VWZZLO,10.1111/ajps.12308
10.7910/DVN/SNLKUE,10.1111/ajps.12354
10.7910/DVN/NS3NMH,10.1111/ajps.12266
10.7910/DVN/WZV20D,10.1111/ajps.12307
10.7910/DVN/MWNBXO,10.1111/ajps.12203
10.7910/DVN/K7OCDX,10.1111/ajps.12362
10.7910/DVN/WKJJ3Z,10.1111/ajps.12384
10.7910/DVN/2VF2J0,10.1111/ajps.12406
10.7910/DVN/23972,10.1111/ajps.12100
10.7910/DVN/24387,10.1111/ajps.12107
10.7910/DVN/7D48YB,10.1111/ajps.12228
10.7910/DVN/QTG6FQ,10.1111/ajps.12297
10.7910/DVN/5HEB4I,10.1111/ajps.12197
10.7910/DVN/24707,10.1111/ajps.12131
10.7910/DVN/R3GZZW,10.1111/ajps.12330
10.7910/DVN/OGVWDE,10.1111/ajps.12408
10.7910/DVN/ZXZMJB,10.1111/ajps.12219
10.7910/DVN/BRRZSK,10.1111/ajps.12365
10.7910/DVN/26721,10.1111/ajps.12157
10.7910/DVN/26612,10.1111/ajps.12156
10.7910/DVN/WTURMZ,10.1111/ajps.12233
10.7910/DVN/DSDNX6,10.1111/ajps.12262
10.7910/DVN/DTFR60,10.1111/ajps.12275
10.7910/DVN/27217,10.1111/ajps.12165
10.7910/DVN/W2HZSO,10.1111/ajps.12286
10.7910/DVN/O3A06T,10.1111/ajps.12234
10.7910/DVN/4FCVUR,10.1111/ajps.12218
10.7910/DVN/I4KVD1,10.1111/ajps.12366
10.7910/DVN/9AWUYJ,10.1111/ajps.12346
10.7910/DVN/NOYBCQ,10.1111/ajps.12471
10.7910/DVN/WOI8EU,10.1111/ajps.12276
10.7910/DVN/BPON3K,10.1111/ajps.12331
10.7910/DVN/RFECVH,10.1111/ajps.12498
10.7910/DVN/EWRXPU,10.1111/ajps.12410
10.7910/DVN/AGIMGY,10.1111/ajps.12419
10.7910/DVN/25540,10.1111/ajps.12134
10.7910/DVN/TJ1ZXX,10.1111/ajps.12349
10.7910/DVN/26662,10.1111/ajps.12152
10.7910/DVN/W1YJZQ,10.1111/ajps.12237
10.7910/DVN/23454,10.1111/ajps.12093
10.7910/DVN/QUHIIE,10.1111/ajps.12248
10.7910/DVN/PL2XFD,10.1111/ajps.12353
10.7910/DVN/TIXGF8,10.1111/ajps.12251
10.7910/DVN/XKC4R4,10.1111/ajps.12338
10.7910/DVN/QWLGGN,10.1111/ajps.12492
10.7910/DVN/MTQEE1,10.1111/ajps.12465
10.7910/DVN/QZNGVJ,10.1111/ajps.12427
10.7910/DVN/MJSMJB,10.1111/ajps.12204
10.7910/DVN/NRAQRH,10.1111/ajps.12358
10.7910/DVN/XDUWWY,10.1111/ajps.12089
10.7910/DVN/HS9HW3,10.1111/ajps.12495
10.7910/DVN/24387,10.1177/1532673x17702353
10.7910/DVN/MEJBZT,10.1177/0002716218766464
10.7910/DVN/TVMFQT,10.1177/0002716216671706
10.7910/DVN/XCIXZB,10.1007/s10308-010-0254-y
10.7910/DVN/MEJBZT,10.1080/10357718.2011.535500
10.7910/DVN/MEJBZT,10.1080/10357718.2013.877814
10.7910/DVN/PHUSUM,10.1080/10357718.2012.686580
10.7910/DVN/TBKLWV,10.1080/10357718.2019.1693495
10.7910/DVN/GSJO9Q,10.1017/s0007123417000291
10.7910/DVN/ZNDVPW,10.1017/s0007123417000746
10.7910/DVN/EDNX2Z,10.1017/s0007123417000758
10.7910/DVN/RQ7P1F,10.1017/s0007123417000606
10.7910/DVN/XA4VBO,10.1017/s0007123417000710
10.7910/DVN/CUDOYW,10.1017/s0007123419000425
10.7910/DVN/4OYGZ3,10.1017/s0007123415000551
10.7910/DVN/U8NMJZ,10.1017/s0007123416000016
10.7910/DVN/NGDQIH,10.1017/s0007123416000089
10.7910/DVN/4KAHC1,10.1017/s0007123415000769
10.7910/DVN/WOGD0F,10.1017/s0007123416000466
10.7910/DVN/XVPHO1,10.1017/s0007123417000023
10.7910/DVN/J0G6K3,10.1017/s0007123417000102
10.7910/DVN/HG0YSS,10.1017/s0007123417000096
10.7910/DVN/0H226U,10.1017/s0007123417000515
10.7910/DVN/29498,10.1017/s0007123415000241
10.7910/DVN/VCTLTE,10.1017/s0007123417000618
10.7910/DVN/EYIYZS,10.1017/s0007123416000600
10.7910/DVN/09JRXK,10.1017/s0007123417000813
10.7910/DVN/0OM2WP,10.1017/s0007123418000017
10.7910/DVN/SQETXX,10.1017/s0007123418000108
10.7910/DVN/JYCAKM,10.1017/s0007123415000368
10.7910/DVN/SVWMB5,10.1017/s0007123416000132
10.7910/DVN/WMRQ16,10.1017/s0007123419000036
10.7910/DVN/HG0YSS,10.1017/s0007123417000692
10.7910/DVN/SC5UIN,10.1017/s0007123417000254
10.7910/DVN/WF2CMX,10.1017/s0007123415000484
10.7910/DVN/S3BX7A,10.1017/s000712341700028x
10.7910/DVN/PVEK9K,10.1017/s0007123416000077
10.7910/DVN/EM3AZ2,10.1017/s0007123418000273
10.7910/DVN/CHBAYB,10.1017/s0007123418000315
10.7910/DVN/AQCDSB,10.1017/s0007123417000175
10.7910/DVN/ETKANT,10.1017/s0007123416000065
10.7910/DVN/OTDDYP,10.1017/s0007123416000582
10.7910/DVN/S9MKYH,10.1017/s0007123416000594
10.7910/DVN/YRGXYU,10.1017/s0007123416000648
10.7910/DVN/8FK7PC,10.1017/s0007123418000467
10.7910/DVN/JXSIV0,10.1017/s0007123417000199
10.7910/DVN/TKTN5J,10.1017/s0007123417000503
10.7910/DVN/QMBTPP,10.1017/s0007123417000771
10.7910/DVN/N9ETAF,10.1017/s0007123415000290
10.7910/DVN/XT08HW,10.1017/s000712341700014x
10.7910/DVN/PTMJF0,10.1017/s0007123417000394
10.7910/DVN/08V0ZM,10.1017/s0007123417000527
10.7910/DVN/MG11FA,10.1017/s0007123417000163
10.7910/DVN/MGMBL3,10.1017/s0007123418000169
10.7910/DVN/29544,10.1017/s0007123415000502
10.7910/DVN/W9VWAJ,10.1017/s0007123417000424
10.7910/DVN/T24N31,10.1017/s0007123412000518
10.7910/DVN/Y3QFBP,10.1017/s0007123417000217
10.7910/DVN/81QXGC,10.1017/s0007123416000533
10.7910/DVN/BS0THS,10.1017/s0007123415000708
10.7910/DVN/BMPRPF,10.1017/s0007123415000496
10.7910/DVN/SRC9HN,10.1017/s0007123417000369
10.7910/DVN/KEJD7R,10.1017/s000712341600003x
10.7910/DVN/29792,10.1017/s000712341500006x
10.7910/DVN/29552,10.1017/s0007123415000277
10.7910/DVN/PSWLYR,10.1017/s0007123417000412
10.7910/DVN/VFJ4EB,10.1017/s0007123416000636
10.7910/DVN/JRSFS9,10.1017/s0007123416000181
10.7910/DVN/HG4QYB,10.1017/s0007123416000545
10.7910/DVN/0BFF0K,10.1017/s0007123418000601
10.7910/DVN/AJGNUG,10.1017/s0007123415000691
10.7910/DVN/9HOT25,10.1017/s0007123416000260
10.7910/DVN/AVIA6Z,10.1017/s0007123418000042
10.7910/DVN/K1TVXL,10.1017/s0007123417000114
10.7910/DVN/B1CMUS,10.1017/s0007123416000739
10.7910/DVN/V7QQCR,10.1017/s000712341600051x
10.7910/DVN/PXMGHF,10.1017/s0007123415000563
10.7910/DVN/HSELCA,10.1017/s0007123418000200
10.7910/DVN/HS4W33,10.1017/s0007123417000795
10.7910/DVN/1B1MXY,10.1017/s0007123418000571
10.7910/DVN/A48JP7,10.1017/s0007123418000522
10.7910/DVN/QS0CDY,10.1017/s0007123418000479
10.7910/DVN/MX5NIV,10.1017/s0007123418000625
10.7910/DVN/QBPIVL,10.1017/s0007123419000206
10.7910/DVN/4YXPHO,10.1017/s0007123418000376
10.7910/DVN/R2X0VR,10.1017/s0007123419000565
10.7910/DVN/MSIW8E,10.1017/s0007123419000073
10.7910/DVN/T3CGGV,10.1017/s000712342000040x
10.7910/DVN/T3CGGV,10.1017/s0007123419000401
10.7910/DVN/DHWZYE,10.1017/s0007123419000127
10.7910/DVN/R2X0VR,10.1017/s0007123419000152
10.7910/DVN/E3NJN8,10.1017/s0007123419000012
10.7910/DVN/MOMRJK,10.1017/s0007123419000346
10.7910/DVN/NEAG2L,10.1017/s0007123419000188
10.7910/DVN/UWMHET,10.1017/s000712341900019x
10.7910/DVN/DICJVR,10.1017/s0007123419000231
10.7910/DVN/HWJI6N,10.1017/s0007123419000279
10.7910/DVN/IJNZWK,10.1017/s0007123419000413
10.7910/DVN/1VWM7S,10.1017/s0007123419000255
10.7910/DVN/CTKZIG,10.1017/s0007123419000450
10.7910/DVN/XDDN2Y,10.1017/s0007123419000243
10.7910/DVN/EB1T26,10.1017/s0007123419000280
10.7910/DVN/9HKISQ,10.1017/s0007123419000292
10.7910/DVN/ELT9VD,10.1017/s000712341700045x
10.7910/DVN/WJLY7G,10.1017/s0007123415000411
10.7910/DVN/QGMHHQ,10.1017/s000712341600048x
10.7910/DVN/XQKBY6,10.1017/s0007123417000138
10.7910/DVN/OQ64S8,10.1017/s000712341700062x
10.7910/DVN/P4JTOD,10.1017/s000712341500037x
10.7910/DVN/HRDQAJ,10.1017/s0007123416000168
10.7910/DVN/ZYCCZM,10.1017/s0007123417000011
10.7910/DVN/NRWPDC,10.1017/s0007123412000300
10.7910/DVN/L5PBPL,10.1017/s0007123419000309
10.7910/DVN/C1FNMU,10.1017/s0007123415000344
10.7910/DVN/XMGVO2,10.1017/s0007123418000443
10.7910/DVN/GOGH2L,10.1017/s000712341900022x
10.7910/DVN/O4BMLG,10.1017/s0007123416000612
10.7910/DVN/S17DDJ,10.1017/s0007123418000194
10.7910/DVN/YBT8WZ,10.1017/s0007123415000423
10.7910/DVN/UJT2FP,10.1017/s0007123416000272
10.7910/DVN/DOEXU2,10.1017/s0007123416000569
10.7910/DVN/BGHLAX,10.1017/s0007123415000629
10.7910/DVN/N5EGWL,10.1017/s000712341700059x
10.7910/DVN/VEXSWO,10.1017/s0007123416000338
10.7910/DVN/29633,10.1017/s0007123415000289
10.7910/DVN/ANPEZI,10.1017/s0007123416000521
10.7910/DVN/ZIFTF8,10.1017/s0007123416000685
10.7910/DVN/KMMN1B,10.1017/s0007123417000849
10.7910/DVN/XWTQYE,10.1017/s0007123417000540
10.7910/DVN/WAQNXD,10.1017/s0007123417000497
10.7910/DVN/NT40NR,10.1017/s0007123416000727
10.7910/DVN/J0O94Y,10.1017/s0007123416000028
10.7910/DVN/85X0HW,10.1017/s0007123417000308
10.7910/DVN/ORDLXK,10.1017/s0007123417000187
10.7910/DVN/QBBVOL,10.1017/s0007123419000358
10.7910/DVN/X1TGCJ,10.1017/s0007123417000655
10.7910/DVN/AWIHSR,10.1017/s0007123416000041
10.7910/DVN/IUG9LC,10.1017/s0007123418000297
10.7910/DVN/EUAIFA,10.1017/s0007123417000448
10.7910/DVN/NN9KZT,10.1017/s0007123417000552
10.7910/DVN/WI3S84,10.1017/s0007123416000302
10.7910/DVN/HJUKKO,10.1017/s0007123416000247
10.7910/DVN/AMDYRS,10.1017/s0007123415000538
10.7910/DVN/CUDOYW,10.1017/s0007123416000788
10.7910/DVN/RB48KU,10.1017/s0007123417000400
10.7910/DVN/VSVMY7,10.1017/s0007123418000595
10.7910/DVN/OOBP2S,10.1017/s0007123416000697
10.7910/DVN/L0ZERG,10.1017/s0007123416000508
10.7910/DVN/2HXTR8,10.1017/s0007123419000334
10.7910/DVN/ROAUMD,10.1017/s0007123417000072
10.7910/DVN/SBGZOJ,10.1017/s0007123415000204
10.7910/DVN/F05CTI,10.1017/s0007123418000224
10.7910/DVN/VIXNNE,10.1017/s0007123418000637
10.7910/DVN/EHW8MI,10.1017/s0007123419000267
10.7910/DVN/ONZJ7F,10.1017/s0007123415000307
10.7910/DVN/LKWOJL,10.1017/s0007123415000757
10.7910/DVN/HPTPDQ,10.1017/s0007123418000455
10.7910/DVN/LZMEIV,10.1017/s0007123418000121
10.7910/DVN/UMKD0K,10.1017/s0007123417000643
10.7910/DVN/SIREAP,10.1017/s0007123417000564
10.7910/DVN/YJQIXP,10.1017/s0007123418000352
10.7910/DVN/6XYZOD,10.1017/s0007123417000461
10.7910/DVN/29421,10.1017/s0007123415000174
10.7910/DVN/9JLCSY,10.1017/s0007123419000061
10.7910/DVN/QNKFDL,10.1017/s0007123418000480
10.7910/DVN/L2OZPI,10.1017/s0007123418000054
10.7910/DVN/LIPRBJ,10.1017/s0007123416000405
10.7910/DVN/8FHRCQ,10.1017/s000712341800042x
10.7910/DVN/LL6UTV,10.1017/s0007123417000333
10.7910/DVN/TIYCHO,10.1017/s0007123418000285
10.7910/DVN/GNGJQR,10.1017/s0007123415000447
10.7910/DVN/GYMPE7,10.1017/s0007123419000541
10.7910/DVN/DQ1W55,10.1017/s0007123419000528
10.7910/DVN/OXIOI9,10.1017/s0007123419000383
10.7910/DVN/V6HXIZ,10.1017/s0007123419000644
10.7910/DVN/JLJUB4,10.1017/s0007123419000590
10.7910/DVN/FO4HLG,10.1017/s0007123419000607
10.7910/DVN/3RF1X0,10.1017/s0007123419000474
10.7910/DVN/PDPQFB,10.1017/s0007123419000504
10.7910/DVN/CW7SXR,10.1017/s0007123419000693
10.7910/DVN/XERE2A,10.1017/s0007123419000619
10.7910/DVN/EJWXAO,10.1017/s0007123419000656
10.7910/DVN/SVXE7L,10.1017/s0007123419000681
10.7910/DVN/T24N31,10.1017/s000712341900070x
10.7910/DVN/RNPR9U,10.1017/s000712342000037x
10.7910/DVN/RNPR9U,10.1017/s0007123420000903
10.7910/DVN/VSVMY7,10.1017/s000712342100003x
10.7910/DVN/V7TQOZ,10.1017/s0007123419000437
10.7910/DVN/BKI1X3,10.1017/s0007123419000462
10.7910/DVN/VJTN9Z,10.1017/s0007123418000339
10.7910/DVN/PZB01G,10.1017/s0007123417000667
10.7910/DVN/7W6FBK,10.1017/s0007123415000526
10.7910/DVN/PNDW4P,10.1017/s0007123415000599
10.7910/DVN/THXYMC,10.1017/s0007123417000588
10.7910/DVN/ZTJWUF,10.1017/s0007123417000151
10.7910/DVN/QCGKV5,10.1017/s0007123418000364
10.7910/DVN/VVDOUK,10.1017/s0007123418000078
10.7910/DVN/4C1KJT,10.1017/s0007123419000553
10.7910/DVN/YZSZFY,10.1017/s0007123418000613
10.7910/DVN/JOSCG1,10.1017/s0007123417000230
10.7910/DVN/7KPGDO,10.1017/s0007123417000631
10.7910/DVN/EDHLIN,10.1017/s0007123419000498
10.7910/DVN/O9TFAQ,10.1017/s0007123415000770
10.7910/DVN/AQW8O3,10.1017/s0007123416000375
10.7910/DVN/USKUR2,10.1017/s0007123418000248
10.7910/DVN/J7WNTM,10.1017/s0007123419000024
10.7910/DVN/TJMSMD,10.1017/s0007123416000557
10.7910/DVN/IEX6BE,10.1017/s0007123417000242
10.7910/DVN/JU8B9V,10.1017/s0007123418000145
10.7910/DVN/AUX9W1,10.1017/s0007123418000212
10.7910/DVN/J7WNTM,10.1017/s0007123418000327
10.7910/DVN/9GFJEA,10.1017/s0007123417000047
10.7910/DVN/RIKYVD,10.1017/s0007123418000650
10.7910/DVN/QICYLQ,10.1017/s0007123419000218
10.7910/DVN/MPQGZP,10.1017/s0007123419000322
10.7910/DVN/TSJXGH,10.1017/s0007123415000605
10.7910/DVN/ITPOOA,10.1017/s0007123415000253
10.7910/DVN/NIBSUD,10.1017/s0007123415000393
10.7910/DVN/BX8N8S,10.1017/s0007123416000430
10.7910/DVN/2XSNPC,10.1017/s0007123417000539
10.7910/DVN/LFD20F,10.1017/s0007123418000509
10.7910/DVN/N5LOQN,10.1017/s000712341600020x
10.7910/DVN/MRBUP1,10.1017/s0007123416000326
10.7910/DVN/EIZWXX,10.1017/s0007123417000679
10.7910/DVN/YPYMH8,10.1017/s0007123419000449
10.7910/DVN/JVBAWN,10.1017/s0007123417000837
10.7910/DVN/LIWMYQ,10.1017/s0007123418000157
10.7910/DVN/XQTCHB,10.1017/s0007123416000144
10.7910/DVN/X0EC41,10.1017/s0007123419000395
10.7910/DVN/FDY0ZN,10.1017/s0007123417000382
10.7910/DVN/3YCVOF,10.1017/s0007123416000223
10.7910/DVN/KTGFRE,10.1017/s0007123418000418
10.7910/DVN/H6RZA7,10.1017/s0007123418000340
10.7910/DVN/7H6XQO,10.1017/s0007123419000115
10.7910/DVN/OL9VD3,10.1017/s0007123415000356
10.7910/DVN/BFCD08,10.1017/s0007123417000205
10.7910/DVN/EC0BKU,10.1017/s000712341600017x
10.7910/DVN/29460,10.1017/s0007123415000216
10.7910/DVN/KGL6YO,10.1017/s0007123417000680
10.7910/DVN/WGL5AV,10.1017/s0007123415000381
10.7910/DVN/VBWHRO,10.1017/s0007123418000406
10.7910/DVN/OCNIWD,10.1017/s0007123418000236
10.7910/DVN/CMMQRK,10.1017/s0007123419000097
10.7910/DVN/R5MEKK,10.1017/s000712341700031x
10.7910/DVN/6WPVWI,10.1017/s0007123417000783
10.7910/DVN/MUYFH1,10.1017/s0007123416000491
10.7910/DVN/WMRQ16,10.1017/s0007123416000752
10.7910/DVN/U1JEC0,10.1017/s0007123419000589
10.7910/DVN/PKKF3W,10.1017/s0007123416000478
10.7910/DVN/SMBFOZ,10.1017/s0007123416000399
10.7910/DVN/OTEWG2,10.1017/s0007123417000345
10.7910/DVN/ZIWLCJ,10.1017/s0007123416000053
10.7910/DVN/WRVUOT,10.1017/s0007123416000740
10.7910/DVN/FKWZHF,10.1017/s0007123417000084
10.7910/DVN/MR8BVX,10.1017/s0007123416000090
10.7910/DVN/GCPZZB,10.1017/s0007123415000575
10.7910/DVN/KWM3CY,10.1017/s000712341600079x
10.7910/DVN/KYSD5S,10.1017/s0007123418000029
10.7910/DVN/HGACUS,10.1017/s0007123418000583
10.7910/DVN/JDNTRA,10.1017/s0007123415000745
10.7910/DVN/PDYWW5,10.1017/s0007123415000733
10.7910/DVN/LDUGW0,10.1017/s0007123416000235
10.7910/DVN/GLL3UW,10.1017/s0007123417000436
10.7910/DVN/TBKLWV,10.1177/1369148120940938
10.7910/DVN/SIPXCZ,10.1057/s41293-018-0077-9
10.7910/DVN/MEJBZT,10.1080/00963402.2016.1145911
10.7910/DVN/MEJBZT,10.1080/00963402.2016.1170399
10.7910/DVN/MEJBZT,10.1080/00963402.2016.1216677
10.7910/DVN/MEJBZT,10.1080/00963402.2016.1264214
10.7910/DVN/MEJBZT,10.1080/00963402.2017.1288449
10.7910/DVN/MEJBZT,10.1080/00963402.2017.1315081
10.7910/DVN/MEJBZT,10.1080/00963402.2016.1240431
10.7910/DVN/MEJBZT,10.1080/00963402.2016.1140373
10.7910/DVN/MEJBZT,10.1080/00963402.2016.1194621
10.7910/DVN/MEJBZT,10.1093/cjip/por019
10.7910/DVN/MEJBZT,10.1093/cjip/pos004
10.7910/DVN/MEJBZT,10.1093/cjip/pos008
10.7910/DVN/MEJBZT,10.1093/cjip/pos014
10.7910/DVN/MEJBZT,10.1093/cjip/pos020
10.7910/DVN/MEJBZT,10.1093/cjip/poq002
10.7910/DVN/MEJBZT,10.1093/cjip/poq008
10.7910/DVN/MEJBZT,10.1093/cjip/poq013
10.7910/DVN/MEJBZT,10.1093/cjip/poq018
10.7910/DVN/MEJBZT,10.1093/cjip/por004
10.7910/DVN/MEJBZT,10.1093/cjip/por009
10.7910/DVN/MEJBZT,10.1093/cjip/por014
10.7910/DVN/EZTVWV,10.1093/cjip/poaa003
10.7910/DVN/KCTYRK,10.1093/cjip/poz007
10.7910/DVN/NQ0F7P,10.1057/cep.2011.4
10.7910/DVN/ALFLK6,10.1177/0010414020938103
10.7910/DVN/C6NONY,10.1177/0010414020957675
10.7910/DVN/GA0X38,10.1177/0010414016635198
10.7910/DVN/QEIICM,10.1177/0010414020957669
10.7910/DVN/NQ0F7P,10.1177/0010414020957673
10.7910/DVN/NDHS9Q,10.1177/0010414020970211
10.7910/DVN/DFZFQ2,10.1177/0010414020970222
10.7910/DVN/JIZ7I1,10.1177/0010414020970233
10.7910/DVN/ZUXL7C,10.1177/0010414014534199
